Filename	Reference Text	Transcribed Text	Normalized Reference	Normalized Transcribed	Alignment	WER
common_voice_he_39753283	מחר יצאו לחופשה למעלה ממיליון תלמידים	מחר יצאו לחופשה למעלה ממיליון תלמידים.	מחר יצאו לחופשה למעלה ממיליון תלמידים	מחר יצאו לחופשה למעלה ממיליון תלמידים	מחר->מחר | יצאו->יצאו | לחופשה->לחופשה | למעלה->למעלה | ממיליון->ממיליון | תלמידים->תלמידים	0.0000
common_voice_he_39753438	אנחנו עושים את זה היום כבר בבתי-החולים	אנחנו עושים את זה היום כבר בבתי החולים.	אנחנו עושים את זה היום כבר בבתי החולים	אנחנו עושים את זה היום כבר בבתי החולים	אנחנו->אנחנו | עושים->עושים | את->את | זה->זה | היום->היום | כבר->כבר | בבתי->בבתי | החולים->החולים	0.0000
common_voice_he_39753439	שהיא מערכת סבירה במונחים המקובלים בעולם המערבי	שהיא מערכת סבירה במונחים המקובלים בעולם המערבי.	שהיא מערכת סבירה במונחים המקובלים בעולם המערבי	שהיא מערכת סבירה במונחים המקובלים בעולם המערבי	שהיא->שהיא | מערכת->מערכת | סבירה->סבירה | במונחים->במונחים | המקובלים->המקובלים | בעולם->בעולם | המערבי->המערבי	0.0000
common_voice_he_39753440	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה.	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה	אב->אב | הפעוטה->הפעוטה | לא->לא | נחקר->נחקר | תחת->תחת | אזהרה->אזהרה | כי->כי | אם->אם | נגבתה->נגבתה | ממנו->ממנו | עדות->עדות | פתוחה->פתוחה	0.0000
common_voice_he_39753441	להבטחת חיי אדם וגם לקדושת חיי אדם	להבטחת חיי אדם וגם לקדושת חיי אדם.	להבטחת חיי אדם וגם לקדושת חיי אדם	להבטחת חיי אדם וגם לקדושת חיי אדם	להבטחת->להבטחת | חיי->חיי | אדם->אדם | וגם->וגם | לקדושת->לקדושת | חיי->חיי | אדם->אדם	0.0000
common_voice_he_39753442	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד.	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד	שהצמיד->שהצמיד | קצבה->קצבה | מסוימת->מסוימת | לשכר->לשכר | הממוצע->הממוצע | ולא->ולא | למדד->למדד	0.0000
common_voice_he_39753458	שנמצא בעבודה באפריקה או בארצות-הברית	שנמצא בעבודה באפריקה או בארצות הברית.	שנמצא בעבודה באפריקה או בארצות הברית	שנמצא בעבודה באפריקה או בארצות הברית	שנמצא->שנמצא | בעבודה->בעבודה | באפריקה->באפריקה | או->או | בארצות->בארצות | הברית->הברית	0.0000
common_voice_he_39753459	ערבי זה ערבי ויהודי זה יהודי	ערבי זה ערבי ויהודי זה יהודי	ערבי זה ערבי ויהודי זה יהודי	ערבי זה ערבי ויהודי זה יהודי	ערבי->ערבי | זה->זה | ערבי->ערבי | ויהודי->ויהודי | זה->זה | יהודי->יהודי	0.0000
common_voice_he_39753460	הם הקימו ארגון הורים לנפגעי חזרה בתשובה	הם הקימו ארגון הורים לנפגעי חזרה בתשובה.	הם הקימו ארגון הורים לנפגעי חזרה בתשובה	הם הקימו ארגון הורים לנפגעי חזרה בתשובה	הם->הם | הקימו->הקימו | ארגון->ארגון | הורים->הורים | לנפגעי->לנפגעי | חזרה->חזרה | בתשובה->בתשובה	0.0000
common_voice_he_39753461	בעולם המערבי זמן ההגעה לאירוע קצר מאוד	בעולם המערבי זמן ההגעה לאירוע קצר מאוד.	בעולם המערבי זמן ההגעה לאירוע קצר מאוד	בעולם המערבי זמן ההגעה לאירוע קצר מאוד	בעולם->בעולם | המערבי->המערבי | זמן->זמן | ההגעה->ההגעה | לאירוע->לאירוע | קצר->קצר | מאוד->מאוד	0.0000
common_voice_he_39753462	ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה	ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה.	ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה	ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה	ששיתף->ששיתף | פעולה->פעולה | גם->גם | עם->עם | השינויים->השינויים | ועם->ועם | המציאות->המציאות | הפתוחה->הפתוחה	0.0000
common_voice_he_39753468	אני לא אפרט מי יודע מה	אני לא אפרט מי יודע מה.	אני לא אפרט מי יודע מה	אני לא אפרט מי יודע מה	אני->אני | לא->לא | אפרט->אפרט | מי->מי | יודע->יודע | מה->מה	0.0000
common_voice_he_39753469	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי.	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי	דיוני->דיוני | הוועדה->הוועדה | פתוחים->פתוחים | לעיתונאים->לעיתונאים | על->על | בסיס->בסיס | יומיומי->יומיומי	0.0000
common_voice_he_39753470	מרכזי חוסן קהילתיים בשדרות ובארבע מועצות אזוריות בעוטף-עזה	מרכזי חוסן קהילתיים בשדרות ובארבע מועצות אזוריות בעוטף עזה.	מרכזי חוסן קהילתיים בשדרות 4 מועצות אזוריות בעוטף עזה	מרכזי חוסן קהילתיים בשדרות 4 מועצות אזוריות בעוטף עזה	מרכזי->מרכזי | חוסן->חוסן | קהילתיים->קהילתיים | בשדרות->בשדרות | 4->4 | מועצות->מועצות | אזוריות->אזוריות | בעוטף->בעוטף | עזה->עזה	0.0000
common_voice_he_39753471	והוא גם לא איזה אות הצטיינות	והוא גם לא איזה אות הצטיינות.	והוא גם לא איזה אות הצטיינות	והוא גם לא איזה אות הצטיינות	והוא->והוא | גם->גם | לא->לא | איזה->איזה | אות->אות | הצטיינות->הצטיינות	0.0000
common_voice_he_39753472	ספר לי אהובי על חייך, על ילדותך.	ספר לי אהובי על חייך, על ילדותך.	ספר לי אהובי על חייך על ילדותך	ספר לי אהובי על חייך על ילדותך	ספר->ספר | לי->לי | אהובי->אהובי | על->על | חייך->חייך | על->על | ילדותך->ילדותך	0.0000
common_voice_he_39753478	שְׁנֵיהֶם רְאוּיִים לְיַצֵּג אֶת הַכְּנֶסֶת	שניהם ראויים לייצג את הכנסת.	שניהם ראויים ליצג את הכנסת	שניהם ראויים לייצג את הכנסת	שניהם->שניהם | ראויים->ראויים | ליצג->לייצג | את->את | הכנסת->הכנסת	0.2000
common_voice_he_39753479	עשרים ותשעה באוקטובר אלף תשע מאות חמישים ושש היה יום קשה	29 באוקטובר 1956 היה יום קשה.	29 באוקטובר 1950 6 היה יום קשה	29 באוקטובר 1956 היה יום קשה	29->29 | באוקטובר->באוקטובר | 1950-><eps> | 6->1956 | היה->היה | יום->יום | קשה->קשה	0.2857
common_voice_he_39753480	הַמִכְתָב נִכְתָב, כְּפִי שֶכַּתָבָתִי בְּרֹאשוֹ, בְּשָעָה כָּזוֹ מְאוּחֶרֶת	המכתב נכתב, כפי שכתבתי בראשו, בשעה כזו מאוחרת.	המכתב נכתב כפי שכתבתי בראשו בשעה כזו מאוחרת	המכתב נכתב כפי שכתבתי בראשו בשעה כזו מאוחרת	המכתב->המכתב | נכתב->נכתב | כפי->כפי | שכתבתי->שכתבתי | בראשו->בראשו | בשעה->בשעה | כזו->כזו | מאוחרת->מאוחרת	0.0000
common_voice_he_39753481	אני לא מרגיש מסכן, ברוך השם	אני לא מרגיש מסכן, ברוך השם.	אני לא מרגיש מסכן ברוך השם	אני לא מרגיש מסכן ברוך השם	אני->אני | לא->לא | מרגיש->מרגיש | מסכן->מסכן | ברוך->ברוך | השם->השם	0.0000
common_voice_he_39753482	"""""""בארבעה ביוני שיגר ד""""ר יואב ספיר"""""""	בארבעה ביוני שיגר דוקטור יואב ספיר.	4 ביוני שיגר ד ר יואב ספיר	4 ביוני שיגר דוקטור יואב ספיר	4->4 | ביוני->ביוני | שיגר->שיגר | ד-><eps> | ר->דוקטור | יואב->יואב | ספיר->ספיר	0.2857
common_voice_he_39753488	היא גורמת לכך שלא רק היא	היא גורמת לכך שלא רק היא.	היא גורמת לכך שלא רק היא	היא גורמת לכך שלא רק היא	היא->היא | גורמת->גורמת | לכך->לכך | שלא->שלא | רק->רק | היא->היא	0.0000
common_voice_he_39753489	לא היתה אף תרופה שלא היתה בסל	לא הייתה אף תרופה שלא הייתה בסל.	לא היתה אף תרופה שלא היתה בסל	לא היתה אף תרופה שלא היתה בסל	לא->לא | היתה->היתה | אף->אף | תרופה->תרופה | שלא->שלא | היתה->היתה | בסל->בסל	0.0000
common_voice_he_39753490	פנו אלי סטודנטים מירושלים בשאלה: מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה	פנו אליי סטודנטים מירושלים בשאלה מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה.	פנו אליי סטודנטים מירושלים בשאלה מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה	פנו אליי סטודנטים מירושלים בשאלה מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה	פנו->פנו | אליי->אליי | סטודנטים->סטודנטים | מירושלים->מירושלים | בשאלה->בשאלה | מדוע->מדוע | אנחנו->אנחנו | לא->לא | מקבלים->מקבלים | את->את | ההנחה->ההנחה | המגיעה->המגיעה | לנו->לנו | בארנונה->בארנונה	0.0000
common_voice_he_39753491	הָלַכְנוּ, הִסְתַּכַּלְנוּ בַּטֶּבַע הַיָּפָה עַד שֶׁהִגַּעְנוּ לַמּוֹרָד.	הלכנו הסתכלנו בטבע היפה עד שהגענו למורד.	הלכנו הסתכלנו בטבע היפה עד שהגענו למורד	הלכנו הסתכלנו בטבע היפה עד שהגענו למורד	הלכנו->הלכנו | הסתכלנו->הסתכלנו | בטבע->בטבע | היפה->היפה | עד->עד | שהגענו->שהגענו | למורד->למורד	0.0000
