Filename	Reference Text	Transcribed Text	Normalized Reference	Normalized Transcribed	Alignment	WER
common_voice_he_38078782	למרות שהתאריך הזה, ראש השנה האזרחי, אינו מקובל בארץ כראש־השנה	להגות שהיא התהליך הזה, חוש השנה האזרחי היו מקובל בארץ, חוש השנה.	למרות שהתאריך הזה ראש השנה האזרחי אינו מקובל בארץ כראש השנה	להגות שהיא התהליך הזה חוש השנה האזרחי היו מקובל בארץ חוש השנה	<eps>->להגות | למרות->שהיא | שהתאריך->התהליך | הזה->הזה | ראש->חוש | השנה->השנה | האזרחי->האזרחי | אינו->היו | מקובל->מקובל | בארץ->בארץ | כראש->חוש | השנה->השנה	0.5455
common_voice_he_38078783	רוח צוננת, חדה, השתוללה ברחובות.	לוח צונן, חדה, משתולל על מלאכות.	רוח צוננת חדה השתוללה ברחובות	לוח צונן חדה משתולל על מלאכות	רוח->לוח | צוננת->צונן | חדה->חדה | <eps>->משתולל | השתוללה->על | ברחובות->מלאכות	1.0000
common_voice_he_38078784	ומשפחה שהכנסתה גבוהה תשלם מס על הקצבאות	משפחה שאנחנו נשארתה עליהן, נשלם בנושאות.	ומשפחה שהכנסתה גבוהה תשלם מס על הקצבאות	משפחה שאנחנו נשארתה עליהן נשלם בנושאות	ומשפחה-><eps> | שהכנסתה->משפחה | גבוהה->שאנחנו | תשלם->נשארתה | מס->עליהן | על->נשלם | הקצבאות->בנושאות	1.0000
common_voice_he_38078785	פה בבית־ספר, בכל מקום. את החופש, את האנושיות.	הוא בבית ספר, בכל מקום,  את הכופש, את האנושיות.	פה בבית ספר בכל מקום את החופש את האנושיות	הוא בבית ספר בכל מקום  את הכופש את האנושיות	פה->הוא | בבית->בבית | ספר->ספר | בכל->בכל | מקום->מקום | את->את | החופש->הכופש | את->את | האנושיות->האנושיות	0.2222
common_voice_he_38078786	מוחק אחת ומצייר אחרת במקומה.	מוחק אחד מצייר אחרת.	מוחק אחת ומצייר אחרת במקומה	מוחק אחד מצייר אחרת	מוחק->מוחק | אחת->אחד | ומצייר->מצייר | אחרת->אחרת | במקומה-><eps>	0.6000
common_voice_he_38078787	חתול, דע לך, לעולם אינו ניזוק בנפילה!	כתוב דלך לעולם ירדו ויצור ירדו ויצור ירדו.	חתול דע לך לעולם אינו ניזוק בנפילה	כתוב דלך לעולם ירדו ויצור ירדו ויצור ירדו	<eps>->כתוב | חתול->דלך | דע->לעולם | לך->ירדו | לעולם->ויצור | אינו->ירדו | ניזוק->ויצור | בנפילה->ירדו	1.1429
common_voice_he_38085633	צמרות העצים נעו בעדינות ברוח החמימה.	שלום, תראי את זה,  לא עובדי עדיני,  זה לא עובדי עדיני, זה לא עובדי עדיני.	צמרות העצים נעו בעדינות ברוח החמימה	שלום תראי את זה  לא עובדי עדיני  זה לא עובדי עדיני זה לא עובדי עדיני	<eps>->שלום | <eps>->תראי | <eps>->את | <eps>->זה | <eps>->לא | <eps>->עובדי | <eps>->עדיני | <eps>->זה | <eps>->לא | צמרות->עובדי | העצים->עדיני | נעו->זה | בעדינות->לא | ברוח->עובדי | החמימה->עדיני	2.5000
common_voice_he_38085634	על עבודתי, חיי יום־יום אני כותבת הביתה	על עבודת אי, היה יום הלאום	על עבודתי חיי יום יום אני כותבת הביתה	על עבודת אי היה יום הלאום	על->על | עבודתי->עבודת | חיי->אי | יום->היה | יום->יום | אני-><eps> | כותבת-><eps> | הביתה->הלאום	0.7500
common_voice_he_38085635	הקיר הזה לבן מדי.	הגיר הזה לבן מדי.	הקיר הזה לבן מדי	הגיר הזה לבן מדי	הקיר->הגיר | הזה->הזה | לבן->לבן | מדי->מדי	0.2500
common_voice_he_38085636	עִם הָרִים וַעֲמָקִים עֲטוּפֵי דֶּשֶׁא	אם ראינו די אמיתי וייכנסו.	עם הרים ועמקים עטופי דשא	אם ראינו די אמיתי וייכנסו	עם->אם | הרים->ראינו | ועמקים->די | עטופי->אמיתי | דשא->וייכנסו	1.0000
common_voice_he_38085637	אֵדַע אוֹתָהּ בִּזְמַן הַקָּרוֹב	פרידה ארוכה בזמן הקרובה	אדע אותה בזמן הקרוב	פרידה ארוכה בזמן הקרובה	אדע->פרידה | אותה->ארוכה | בזמן->בזמן | הקרוב->הקרובה	0.7500
common_voice_he_38085643	עומד לרדת גשם	ומי תאבד את מישהו?	עומד לרדת גשם	ומי תאבד את מישהו	<eps>->ומי | עומד->תאבד | לרדת->את | גשם->מישהו	1.3333
common_voice_he_38085644	לְפִי דַעְתִּי הֲרֵי טוֹב שֶׁמָּצָאתָ אִגֶּרֶת זוֹ.	לפי דעת, הרי טוב שמוצעתה יגידה.	לפי דעתי הרי טוב שמצאת אגרת זו	לפי דעת הרי טוב שמוצעתה יגידה	לפי->לפי | דעתי->דעת | הרי->הרי | טוב->טוב | שמצאת-><eps> | אגרת->שמוצעתה | זו->יגידה	0.5714
common_voice_he_38085645	כְּשֶחָזַרְתִי רָאִיתִי בְּחַלוֹן בַּתַחֲנָה הַמֶרְכָּזִית אֶת ‘הַחֵטְא וענשו’	כשחזרתי, ראיתי בכל מיני ותיקני עניינים כאלה,	כשחזרתי ראתי בחלון בתחנה המרכזית את החטא וענשו 	כשחזרתי ראתי בכל מיני ותיקני עניינים כאלה	כשחזרתי->כשחזרתי | ראתי->ראתי | בחלון-><eps> | בתחנה->בכל | המרכזית->מיני | את->ותיקני | החטא->עניינים | וענשו->כאלה	0.7500
common_voice_he_38085646	הַגַּגּוֹן שֶׁל תֶּבֶן וְהַחַלּוֹנוֹת קְטַנִּים.	‫התגדלות היא של שדה וחלוקה.	הגגון של תבן והחלונות קטנים	‫התגדלות היא של שדה וחלוקה	הגגון->‫התגדלות | של->היא | תבן->של | והחלונות->שדה | קטנים->וחלוקה	1.0000
common_voice_he_38085648	בַּכְּלָל, בַּיָמִים הָאַחֲרוֹנִים הִשְתַלֵט פֹּה מַצָב קָשֶה.	בכלל,  בימים האחרונים השתלטנו מקצב קשה.	בכלל בימים האחרונים השתלט פה מצב קשה	בכלל  בימים האחרונים השתלטנו מקצב קשה	בכלל->בכלל | בימים->בימים | האחרונים->האחרונים | השתלט-><eps> | פה->השתלטנו | מצב->מקצב | קשה->קשה	0.4286
common_voice_he_38085649	אבל יחד עם זה אני רוצה להתגבר על הקושי ולהמשיך דווקא בעברית.	אבל יחד עם זה, אני רוצה להתקבל עליו קושי ולהמשיך דווקא בעברית.	אבל יחד עם זה אני רוצה להתגבר על הקושי ולהמשיך דווקא בעברית	אבל יחד עם זה אני רוצה להתקבל עליו קושי ולהמשיך דווקא בעברית	אבל->אבל | יחד->יחד | עם->עם | זה->זה | אני->אני | רוצה->רוצה | להתגבר->להתקבל | על->עליו | הקושי->קושי | ולהמשיך->ולהמשיך | דווקא->דווקא | בעברית->בעברית	0.2500
common_voice_he_38085651	מאין לך זאת? כבר היית שם?	מהעיריך הזאת?  כבר היית שם?	מאין לך זאת כבר היית שם	מהעיריך הזאת  כבר היית שם	מאין-><eps> | לך->מהעיריך | זאת->הזאת | כבר->כבר | היית->היית | שם->שם	0.5000
common_voice_he_38085652	נִלְחֲמוּ בִּי הַיֵּצֶר הַטּוֹב וְהַיֵּצֶר הָרַע.	נלחמו בי בישר הטוב ובישר הרע.	נלחמו בי היצר הטוב והיצר הרע	נלחמו בי בישר הטוב ובישר הרע	נלחמו->נלחמו | בי->בי | היצר->בישר | הטוב->הטוב | והיצר->ובישר | הרע->הרע	0.3333
common_voice_he_38085653	סָבָא שֶׁהָיָה דַּיָּיג בֶּן דַּיָּיגִים טֶבַע בַּיָּם בְּאַחַת הַסְּעָרוֹת הָעַזּוֹת שֶׁפָּגְעוּ בּוֹ.	סבא שהיה דייג בין דייגים טבע בים באחת השארותה הזאת שפגעו.	סבא שהיה דייג בן דייגים טבע בים באחת הסערות העזות שפגעו בו	סבא שהיה דייג בין דייגים טבע בים באחת השארותה הזאת שפגעו	סבא->סבא | שהיה->שהיה | דייג->דייג | בן->בין | דייגים->דייגים | טבע->טבע | בים->בים | באחת->באחת | הסערות->השארותה | העזות->הזאת | שפגעו->שפגעו | בו-><eps>	0.3333
common_voice_he_38085655	אבל לכתוב? על מה לכתוב?	אבל לכתוב?  על מה לכתוב?	אבל לכתוב על מה לכתוב	אבל לכתוב  על מה לכתוב	אבל->אבל | לכתוב->לכתוב | על->על | מה->מה | לכתוב->לכתוב	0.0000
common_voice_he_38085657	הִיא שָׁתְקָה כְּמוֹ אֶבֶן, וְרַק עֵינֶיהָ הַגְּדוֹלוֹת וְהַדּוֹעֲכוֹת הִבִּיטוּ עָלַיי.	פגישת כת כמו אפל, ורק עיני האדונות והאדונות הביטו עליי.	היא שתקה כמו אבן ורק עיניה הגדולות והדועכות הביטו עליי	פגישת כת כמו אפל ורק עיני האדונות והאדונות הביטו עליי	היא->פגישת | שתקה->כת | כמו->כמו | אבן->אפל | ורק->ורק | עיניה->עיני | הגדולות->האדונות | והדועכות->והאדונות | הביטו->הביטו | עליי->עליי	0.6000
common_voice_he_38094116	בַּכְּפָר סִפְּרוּ שֶׁהוּא חוֹלֶה מְאֹד	בקפד סיפרו שהוא קולה מאוד.	בכפר ספרו שהוא חולה מאוד	בקפד סיפרו שהוא קולה מאוד	בכפר->בקפד | ספרו->סיפרו | שהוא->שהוא | חולה->קולה | מאוד->מאוד	0.6000
common_voice_he_38094117	ואנשים מעניינים נדירים כל כך!	לאנשים נאבדים ולסבירים	ואנשים מעניינים נדירים כל כך	לאנשים נאבדים ולסבירים	ואנשים-><eps> | מעניינים-><eps> | נדירים->לאנשים | כל->נאבדים | כך->ולסבירים	1.0000
common_voice_he_38094118	אַחַת אַתְּ וִיחִידָה, טַבַּעַת עֲנָקִית כּוֹבֶלֶת	אחת עד ולהידה  טבעת ענקית קובלת.	אחת את ויחידה טבעת ענקית כובלת	אחת עד ולהידה  טבעת ענקית קובלת	אחת->אחת | את->עד | ויחידה->ולהידה | טבעת->טבעת | ענקית->ענקית | כובלת->קובלת	0.5000
common_voice_he_38094124	והנני קרה כשמש הסתיו	תודה רבה לך, אדוני היושב-ראש.	והנני קרה כשמש הסתיו	תודה רבה לך אדוני היושב ראש	<eps>->תודה | <eps>->רבה | והנני->לך | קרה->אדוני | כשמש->היושב | הסתיו->ראש	1.5000
common_voice_he_38094125	אני רוצה לקנות בגדים ביום שלישי.	אני רוצה לחיות גבדים	אני רוצה לקנות בגדים ביום שלישי	אני רוצה לחיות גבדים	אני->אני | רוצה->רוצה | לקנות-><eps> | בגדים-><eps> | ביום->לחיות | שלישי->גבדים	0.6667
common_voice_he_38094126	וחלקן לא משלמות משכורות זה כמה חודשים	וחלקן היא משלמות משכורות לכמה חודשים.	וחלקן לא משלמות משכורות זה כמה חודשים	וחלקן היא משלמות משכורות לכמה חודשים	וחלקן->וחלקן | לא->היא | משלמות->משלמות | משכורות->משכורות | זה-><eps> | כמה->לכמה | חודשים->חודשים	0.4286
common_voice_he_38094128	מָה עֶרְכָּהּ שֶׁל הָאֶבֶן בְּכֶסֶף?	מה הערכה של האבן בכסף?	מה ערכה של האבן בכסף	מה הערכה של האבן בכסף	מה->מה | ערכה->הערכה | של->של | האבן->האבן | בכסף->בכסף	0.2000
